school_district,school_name,K_enroll,DTAP_pct_vac,DTAP_partial_nodoses,DTAP_pct_nonmedical,DTAP_pct_medical,POLIO_pct_vac,POLIO_partial_nodoses,POLIO_pct_nonmedical,POLIO_pct_medical,MMR_pct_vac,MMR_pct_nodoses,MMR_pct_nonmedical,MMR_pct_medical,HEPB_pct_vac,HEPB_pct_partial_nodoses,HEPB_pct_nonmedical,HEPB_pct_medical,VARICEL_pct_vac,VARICEL_partial_nodoses,VARICEL_pct_disease_history,VARICEL_pct_nonmedical,VARICEL_pct_medical,category
DULUTH,HOMECROFT EL.,58,0.9483,0.0345,0.0172,0,0.9483,0.0345,0.0172,0,0.9500,0.0345,0.0172,0,0.9655,0.0172,0.0172,0,0.9483,0.0345,0,0.0172,0,95 and above
MINNETONKA,GROVELAND EL.,155,0.9355,0,0.0516,0.0129,0.9161,0,0.071,0.0129,0.9500,0,0.0452,0.0065,0.9097,0,0.0774,0.0129,0.9226,0,0,0.0774,0,95 and above
WESTONKA,HILLTOP PRIMARY SCHOOL,97,0.9278,0.0206,0.0515,0,0.9175,0.0309,0.0515,0,0.9500,0,0.0515,0,0.9175,0.0206,0.0619,0,0.9072,0.0103,0,0.0619,0.0206,95 and above
LAKEVILLE,ORCHARD LAKE EL.,78,0.9487,0.0128,0.0385,0,0.9487,0.0128,0.0385,0,0.9500,0.0128,0.0385,0,0.9744,0,0.0256,0,0.9103,0.0513,0,0.0385,0,95 and above
SOUTHLAND,SOUTHLAND EL.,39,0.9231,0.0769,0,0,0.9231,0.0769,0,0,0.9500,0.0513,0,0,0.9231,0.0769,0,0,0.9231,0.0769,0,0,0,95 and above
ST. CLOUD,CLEARVIEW EL.,79,0.9747,0,0.0253,0,0.9747,0,0.0253,0,0.9500,0,0.0506,0,0.9747,0,0.0253,0,0.9494,0,0,0.0506,0,95 and above
CAMBRIDGE-ISANTI,ISANTI PRIMARY SCHOOL,139,0.9496,0.0288,0.0216,0,0.9568,0.0216,0.0216,0,0.9500,0.0288,0.0216,0,0.9856,0,0.0144,0,0.9353,0.036,0,0.0288,0,95 and above
OSSEO,PARK BROOK EL.,40,0.85,0.125,0.025,0,0.925,0.05,0.025,0,0.9500,0,0.05,0,0.95,0.025,0.025,0,0.95,0.025,0,0.025,0,95 and above
SHAKOPEE,SUN PATH EL.,100,0.95,0.01,0.04,0,0.95,0.01,0.04,0,0.9500,0,0.05,0,0.95,0.01,0.04,0,0.94,0.03,0.01,0.02,0,95 and above
WESTONKA,SHIRLEY HILLS PRIMARY SCHOOL,80,0.9375,0.025,0.0375,0,0.9375,0.025,0.0375,0,0.9500,0.0125,0.0375,0,0.9625,0,0.0375,0,0.95,0.0125,0,0.0375,0,95 and above
ROBBINSDALE,NEILL EL.,60,0.9333,0.0167,0.0333,0.0167,0.9333,0.0167,0.0333,0.0167,0.9500,0,0.0333,0.0167,0.9667,0.0167,0.0167,0,0.9167,0.0167,0.0167,0.0333,0.0167,95 and above
STILLWATER,ANDERSEN EL.,60,0.95,0.0167,0.0333,0,0.95,0.0167,0.0333,0,0.9500,0.0167,0.0333,0,0.95,0.0167,0.0333,0,0.9333,0.0333,0,0.0333,0,95 and above
ST. FRANCIS,ST. FRANCIS EL.,100,0.96,0.01,0.03,0,0.96,0.01,0.03,0,0.9500,0.01,0.03,0.01,0.95,0.02,0.03,0,0.94,0.01,0,0.04,0.01,95 and above
ROSEVILLE,PARKVIEW CENTER EL.,80,0.95,0.025,0.025,0,0.9375,0.0375,0.025,0,0.9500,0.025,0.025,0,0.975,0,0.025,0,0.95,0.025,0,0.025,0,95 and above
MINNEWASKA,MINNEWASKA ELEMENTARY K-3,100,0.96,0.03,0.01,0,0.95,0.04,0.01,0,0.9500,0.04,0.01,0,0.99,0,0.01,0,0.93,0.05,0,0.02,0,95 and above
FOND DU LAC OJIBWE,FOND DU LAC OJIBWE,20,0.95,0.05,0,0,0.95,0.05,0,0,0.9500,0.05,0,0,1,0,0,0,0.95,0.05,0,0,0,95 and above
WEST SIDE SUMMIT CHARTER SCHOOL,WEST SIDE SUMMIT CHARTER SCHOOL,20,0.85,0.15,0,0,0.85,0.15,0,0,0.9500,0.05,0,0,0.95,0.05,0,0,0.95,0.05,0,0,0,95 and above
HUTCHINSON,HUTCHINSON WEST EL.,182,0.9505,0,0.0495,0,0.9505,0,0.0495,0,0.9500,0,0.0495,0,0.9505,0,0.0495,0,0.9505,0,0,0.0495,0,95 and above
ELK RIVER,ROGERS EL.,101,0.9505,0.0099,0.0396,0,0.9505,0.0099,0.0396,0,0.9500,0.0099,0.0396,0,0.9604,0,0.0396,0,0.9505,0.0099,0,0.0396,0,95 and above
WADENA-DEER CREEK,WADENA-DEER CREEK EL.,81,0.9383,0.0123,0.0494,0,0.9506,0.0123,0.037,0,0.9500,0,0.0494,0,0.9506,0.0123,0.037,0,0.9383,0,0,0.0617,0,95 and above
LITTLE FALLS,LINCOLN EL.,61,0.9508,0,0.0492,0,0.9508,0,0.0492,0,0.9500,0,0.0492,0,0.9836,0,0.0164,0,0.9508,0,0,0.0492,0,95 and above
SOUTH WASHINGTON COUNTY,SAINT AMBROSE OF WOODBURY,61,0.9508,0,0.0492,0,0.9508,0,0.0492,0,0.9500,0,0.0492,0,0.9672,0,0.0328,0,0.9508,0,0.0164,0.0328,0,95 and above
SAUK RAPIDS,PLEASANT VIEW EL.,122,0.9426,0.0082,0.0492,0,0.9426,0.0082,0.0492,0,0.9500,0.0082,0.041,0,0.9344,0.0082,0.0574,0,0.9262,0.0164,0,0.0574,0,95 and above
WATERTOWN-MAYER,WATERTOWN-MAYER PRIMARY,102,0.9412,0.049,0.0098,0,0.9608,0.0294,0.0098,0,0.9500,0.0294,0.0098,0.0098,0.9902,0,0.0098,0,0.951,0.0294,0,0.0098,0.0098,95 and above
WHITE BEAR LAKE,BIRCH LAKE EL.,41,0.9268,0,0.0488,0.0244,0.9268,0,0.0488,0.0244,0.9500,0,0.0244,0.0244,0.9268,0,0.0488,0.0244,0.9024,0.0244,0,0.0488,0.0244,95 and above
REDWOOD FALLS AREA SCHOOLS,REEDE GRAY ELEMENTARY SCHOOL,82,0.939,0.0366,0.0244,0,0.939,0.0366,0.0244,0,0.9500,0.0244,0.0244,0,0.9512,0.0366,0.0122,0,0.9512,0.0244,0,0.0244,0,95 and above
HOWARD LAKE-WAVERLY-WINSTED,HUMPHREY EL.,62,0.9516,0,0.0484,0,0.9516,0,0.0484,0,0.9500,0,0.0484,0,0.9516,0,0.0484,0,0.9516,0,0,0.0484,0,95 and above
ANOKA-HENNEPIN,OXBOW CREEK EL.,186,0.9624,0.0269,0.0108,0,0.9677,0.0215,0.0108,0,0.9500,0.0376,0.0108,0,0.9892,0.0054,0.0054,0,0.957,0.0323,0.0054,0.0054,0,95 and above
BURNSVILLE,VISTA VIEW EL.,63,1,0,0,0,0.9683,0,0.0317,0,0.9500,0,0.0476,0,1,0,0,0,0.9841,0,0,0.0159,0,95 and above
MAHNOMEN,MAHNOMEN EL.,63,0.9524,0,0.0476,0,0.9524,0,0.0476,0,0.9500,0,0.0476,0,1,0,0,0,0.9524,0,0,0.0476,0,95 and above
OSSEO,RUSH CREEK EL.,126,0.9683,0,0.0317,0,0.9683,0,0.0317,0,0.9500,0,0.0397,0.0079,0.9762,0,0.0238,0,0.9603,0,0,0.0317,0.0079,95 and above
WINONA AREA PUBLIC SCHOOLS,GOODVIEW EL.,42,0.9286,0.0476,0.0238,0,0.9524,0.0238,0.0238,0,0.9500,0.0238,0.0238,0,0.9286,0.0476,0.0238,0,0.9524,0.0238,0,0.0238,0,95 and above
PELICAN RAPIDS,PELICAN RAPIDS EL.,63,0.9524,0.0476,0,0,0.9683,0.0317,0,0,0.9500,0.0476,0,0,1,0,0,0,0.9365,0.0635,0,0,0,95 and above
MONTEVIDEO,SANFORD EDUCATION CENTER,106,0.9528,0.0189,0.0283,0,0.9434,0.0189,0.0377,0,0.9500,0.0189,0.0283,0,0.9528,0.0094,0.0377,0,0.934,0.0189,0,0.0472,0,95 and above
BLOOMINGTON,HILLCREST EL.,64,0.9375,0.0313,0.0313,0,0.9375,0.0313,0.0313,0,0.9500,0.0156,0.0313,0,0.9531,0,0.0313,0.0156,0.9375,0.0313,0,0.0313,0,95 and above
WARROAD,WARROAD EL.,64,0.9375,0.0313,0.0313,0,0.9375,0.0313,0.0313,0,0.9500,0.0156,0.0313,0,0.9688,0,0.0313,0,0.9531,0.0156,0,0.0313,0,95 and above
ROSEVILLE,EDGERTON EL.,64,0.9219,0.0625,0.0156,0,0.9219,0.0625,0.0156,0,0.9500,0.0313,0.0156,0,0.9688,0.0156,0.0156,0,0.9219,0.0469,0.0156,0.0156,0,95 and above
ANOKA-HENNEPIN,MISSISSIPPI EL.,64,0.9219,0.0781,0,0,0.9375,0.0625,0,0,0.9500,0.0469,0,0,0.9844,0.0156,0,0,0.9219,0.0781,0,0,0,95 and above
LAKEVILLE,KENNEDY EL.,107,0.972,0,0.028,0,0.9533,0,0.0467,0,0.9500,0,0.0467,0,0.9626,0.0093,0.028,0,0.9346,0.0093,0,0.0561,0,95 and above
CENTENNIAL,BLUE HERON ELEMENTARY,129,0.9612,0,0.0388,0,0.9612,0,0.0388,0,0.9500,0.0078,0.0388,0,0.9535,0,0.0388,0.0078,0.9535,0.0078,0,0.0388,0,95 and above
DULUTH,STOWE EL.,43,0.9302,0.0465,0.0233,0,0.9535,0.0233,0.0233,0,0.9500,0.0233,0.0233,0,0.9535,0.0233,0.0233,0,0.9535,0.0233,0,0.0233,0,95 and above
ST. PAUL,BEN MAYS,86,0.9535,0.0349,0.0116,0,0.9651,0.0233,0.0116,0,0.9500,0.0116,0.0116,0.0233,0.9884,0.0116,0,0,0.9535,0.0116,0,0.0116,0.0233,95 and above
ST. PAUL,HIGHLAND CATHOLIC,43,0.9535,0.0465,0,0,0.9535,0.0465,0,0,0.9500,0.0465,0,0,0.9767,0.0233,0,0,0.9535,0.0465,0,0,0,95 and above
LAKE CRYSTAL-WELLCOME MEMORIAL,LK CRYSTAL WELCOME MEMORIAL EL.,87,0.954,0.0345,0.0115,0,0.954,0.0345,0.0115,0,0.9500,0.0345,0.0115,0,0.977,0.0115,0.0115,0,0.954,0.0345,0,0.0115,0,95 and above
ALEXANDRIA,MILTONA EL.,22,0.9545,0,0.0455,0,0.9545,0,0.0455,0,0.9500,0,0.0455,0,0.9545,0,0.0455,0,0.9545,0,0,0.0455,0,95 and above
EDEN VALLEY-WATKINS,EDEN VALLEY EL.,22,0.9545,0,0.0455,0,0.9545,0,0.0455,0,0.9500,0,0.0455,0,0.9545,0,0.0455,0,0.9545,0,0,0.0455,0,95 and above
HOWARD LAKE-WAVERLY-WINSTED,WINSTED EL.,44,0.9545,0,0.0455,0,0.9545,0,0.0455,0,0.9500,0,0.0455,0,0.9545,0,0.0455,0,0.9545,0,0,0.0455,0,95 and above
LAKEVILLE,ALL SAINTS CATHOLIC SCHOOL,44,0.9773,0,0.0227,0,0.9773,0,0.0227,0,0.9500,0,0.0455,0,0.9773,0,0.0227,0,0.9318,0,0,0.0682,0,95 and above
FRIDLEY,STEVENSON EL.,110,0.9455,0.0091,0.0455,0,0.9545,0,0.0455,0,0.9500,0,0.0455,0,0.9727,0,0.0273,0,0.9545,0,0,0.0455,0,95 and above
FISHER,FISHER PUBLIC SCHOOL,22,1,0,0,0,1,0,0,0,0.9500,0.0455,0,0,0.9545,0.0455,0,0,0.9091,0.0909,0,0,0,95 and above
ROCHESTER,ROCHESTER MONTESSORI,22,0.9091,0.0909,0,0,0.9091,0.0909,0,0,0.9500,0.0455,0,0,0.9545,0.0455,0,0,0.9091,0.0455,0.0455,0,0,95 and above
MINNEOTA,MINNEOTA PUBLIC SCHOOLS,44,0.9091,0.0909,0,0,0.9091,0.0909,0,0,0.9500,0.0455,0,0,1,0,0,0,0.9545,0.0455,0,0,0,95 and above
MINNEAPOLIS,WAITE PARK EL.,66,0.9848,0.0152,0,0,0.9848,0.0152,0,0,0.9500,0.0455,0,0,0.9848,0.0152,0,0,0.9394,0.0606,0,0,0,95 and above
ST. PAUL,EASTERN HEIGHTS,66,0.9697,0.0303,0,0,0.9697,0.0303,0,0,0.9500,0.0455,0,0,0.9697,0.0303,0,0,0.9394,0.0606,0,0,0,95 and above
RED WING,SUNNYSIDE EL.,222,0.955,0.009,0.036,0,0.9595,0.0045,0.036,0,0.9600,0.009,0.036,0,0.973,0,0.027,0,0.9459,0.0135,0.0045,0.036,0,95 and above
ST. FRANCIS,EAST BETHEL COMMUNITY EL.,89,0.9551,0,0.0449,0,0.9551,0,0.0449,0,0.9600,0,0.0449,0,0.9775,0,0.0225,0,0.9551,0,0,0.0449,0,95 and above
WAYZATA,BIRCHVIEW EL.,89,0.9438,0,0.0225,0.0337,0.9438,0,0.0225,0.0337,0.9600,0,0.0225,0.0225,0.9438,0,0.0337,0.0225,0.9326,0,0,0.0337,0.0337,95 and above
RICHFIELD,CENTENNIAL ELEMENTARY,67,0.9552,0.0448,0,0,0.9403,0.0597,0,0,0.9600,0.0448,0,0,1,0,0,0,0.9701,0.0299,0,0,0,95 and above
SOUTH WASHINGTON COUNTY,MIDDLETON EL.,90,0.9444,0,0.0556,0,0.9556,0,0.0444,0,0.9600,0,0.0444,0,0.9667,0,0.0333,0,0.9667,0,0,0.0333,0,95 and above
GOODHUE,GOODHUE PUBLIC SCHOOL,45,0.9556,0.0222,0.0222,0,0.9556,0.0222,0.0222,0,0.9600,0.0222,0.0222,0,0.9556,0.0222,0.0222,0,0.9556,0.0222,0,0.0222,0,95 and above
OSSEO,BASSWOOD EL.,181,0.9669,0.0055,0.0276,0,0.9669,0.0055,0.0276,0,0.9600,0.011,0.0276,0.0055,0.9724,0,0.0276,0,0.9558,0.011,0,0.0276,0.0055,95 and above
FARIBAULT,JEFFERSON EL.,68,0.9706,0.0147,0.0147,0,0.9706,0.0147,0.0147,0,0.9600,0,0.0441,0,0.9853,0.0147,0,0,0.9853,0,0,0.0147,0,95 and above
NEW PRAGUE AREA SCHOOLS,FALCON RIDGE ELEMENTARY,91,0.967,0.011,0.022,0,0.956,0.011,0.033,0,0.9600,0.022,0.022,0,0.9341,0.044,0.022,0,0.9451,0.022,0,0.033,0,95 and above
BYRON,BRYON PRIMARY,160,0.9563,0.0063,0.0313,0.0063,0.9563,0.0063,0.0313,0.0063,0.9600,0.0063,0.0313,0.0063,1,0,0,0,0.95,0.0063,0,0.0375,0.0063,95 and above
ROCHESTER,ST PIUS X,23,0.913,0,0.087,0,0.913,0,0.087,0,0.9600,0,0.0435,0,0.9565,0,0.0435,0,0.9565,0,0,0.0435,0,95 and above
WHITE BEAR LAKE,LIBERTY CLASSICAL,23,0.9565,0,0.0435,0,0.9565,0,0.0435,0,0.9600,0,0.0435,0,0.9565,0,0.0435,0,0.9565,0,0,0.0435,0,95 and above
BUFFALO,NORTHWINDS ELEMENTARY SCHOOL,92,0.9674,0,0.0326,0,0.9674,0,0.0326,0,0.9600,0,0.0435,0,0.9674,0,0.0326,0,0.9457,0,0,0.0543,0,95 and above
SARTELL,PINE MEADOW EL.,115,0.9478,0.0087,0.0435,0,0.9565,0,0.0435,0,0.9600,0,0.0435,0,0.9826,0,0.0174,0,0.9478,0,0,0.0522,0,95 and above
SPRING LAKE PARK,NORTHPOINT ELEMENTARY,161,0.9565,0,0.0435,0,0.9565,0,0.0435,0,0.9600,0,0.0435,0,0.9689,0,0.0311,0,0.9441,0,0,0.0559,0,95 and above
ST. LOUIS PARK,SUSAN LINDGREN EL.,92,0.9674,0,0.0326,0,0.9565,0.0109,0.0326,0,0.9600,0.0109,0.0326,0,0.9674,0,0.0326,0,0.9674,0,0,0.0326,0,95 and above
FOREST LAKE,COLUMBUS EL.,46,0.9565,0.0217,0.0217,0,0.9565,0.0217,0.0217,0,0.9600,0.0217,0.0217,0,0.9565,0.0217,0.0217,0,0.9565,0.0217,0,0.0217,0,95 and above
FLOODWOOD,FLOODWOOD ELEMENTARY,23,0.9565,0.0435,0,0,0.913,0.087,0,0,0.9600,0.0435,0,0,0.9565,0.0435,0,0,0.7826,0.1304,0,0.087,0,95 and above
YELLOW MEDICINE EAST,BERT RANEY EL.,46,0.9783,0.0217,0,0,0.9783,0.0217,0,0,0.9600,0.0435,0,0,1,0,0,0,0.9565,0.0435,0,0,0,95 and above
BRAINERD,BAXTER EL.,93,0.9677,0,0.0323,0,0.9677,0,0.0323,0,0.9600,0,0.043,0,0.9677,0,0.0323,0,0.957,0,0,0.043,0,95 and above
WEST ST. PAUL-MENDOTA HTS.-EAGAN,GARLOUGH EL.,93,0.9677,0.0323,0,0,0.9462,0.0538,0,0,0.9600,0.043,0,0,0.9892,0.0108,0,0,0.9462,0.0538,0,0,0,95 and above
MOUNTAIN IRON-BUHL,MERRITT EL.,47,0.9574,0,0.0426,0,0.9574,0,0.0426,0,0.9600,0,0.0426,0,0.9574,0,0.0426,0,0.9574,0,0,0.0426,0,95 and above
DULUTH,CONGDON PARK EL.,94,0.9468,0.0319,0.0213,0,0.9149,0.0319,0.0213,0.0319,0.9600,0.0319,0.0106,0,0.9468,0.0106,0.0319,0.0106,0.9149,0.0426,0,0.0319,0.0106,95 and above
ST. PAUL,ST. PAUL MUSIC ACADEMY,94,0.9574,0.0319,0.0106,0,0.9574,0.0319,0.0106,0,0.9600,0.0319,0.0106,0,0.9894,0,0.0106,0,0.9468,0.0319,0,0.0213,0,95 and above
ROSEVILLE,FALCON HEIGHTS EL.,71,0.9577,0.0141,0.0282,0,0.9718,0,0.0282,0,0.9600,0.0141,0.0282,0,0.9718,0.0141,0.0141,0,0.9577,0.0141,0,0.0282,0,95 and above
ANOKA-HENNEPIN,FRANKLIN EL.,71,0.9718,0.0141,0.0141,0,0.9859,0,0.0141,0,0.9600,0.0282,0.0141,0,1,0,0,0,0.9437,0.0423,0,0.0141,0,95 and above
MONTICELLO,EASTVIEW EDUCATION CENTER,332,0.9548,0.0241,0.0211,0,0.9578,0.0211,0.0211,0,0.9600,0.0211,0.0211,0,0.9578,0.0211,0.0211,0,0.9518,0.0271,0,0.0211,0,95 and above
ROBBINSDALE,FOREST EL.,95,0.9474,0.0421,0.0105,0,0.9789,0,0.0211,0,0.9600,0.0105,0.0316,0,0.9579,0.0211,0.0211,0,0.9684,0.0105,0,0.0211,0,95 and above
VIRGINIA,MARQUETTE,24,0.9583,0,0.0417,0,0.9583,0,0.0417,0,0.9600,0,0.0417,0,1,0,0,0,0.9583,0,0,0.0417,0,95 and above
ALBANY,AVON EL.,48,0.9583,0,0.0417,0,0.9583,0,0.0417,0,0.9600,0,0.0417,0,0.9583,0,0.0417,0,0.9583,0,0,0.0417,0,95 and above
TRI-CITY UNITED SCHOOL DISTRICT,MONTGOMERY K-8,48,0.9583,0,0.0417,0,0.9375,0,0.0625,0,0.9600,0,0.0417,0,0.9583,0.0208,0.0208,0,0.9583,0,0,0.0417,0,95 and above
BLOOMINGTON,WASHBURN EL.,72,0.9861,0,0.0139,0,0.9861,0,0.0139,0,0.9600,0,0.0417,0,0.9861,0,0.0139,0,0.9583,0,0,0.0278,0.0139,95 and above
FRIDLEY,HAYES EL.,96,0.9792,0.0104,0.0104,0,0.9792,0.0104,0.0104,0,0.9600,0.0104,0.0208,0.0104,0.9896,0,0,0.0104,0.9792,0,0,0.0104,0.0104,95 and above
BURNSVILLE,WILLIAM BYRNE EL.,72,0.9583,0.0417,0,0,0.9722,0.0278,0,0,0.9600,0.0417,0,0,0.9722,0.0278,0,0,0.9583,0.0417,0,0,0,95 and above
MINNEAPOLIS,FOLWELL PERFORMING ARTS MAGNET,97,0.9485,0.0309,0.0206,0,0.9691,0.0206,0.0103,0,0.9600,0.0206,0.0206,0,0.9485,0.0206,0.0309,0,0.9588,0.0206,0,0.0206,0,95 and above
CHASKA,CHANHASSEN ELEMENTARY,73,0.9589,0,0.0411,0,0.9589,0,0.0411,0,0.9600,0,0.0411,0,0.9589,0,0.0411,0,0.9726,0,0,0.0274,0,95 and above
ROBBINSDALE,FAIR--PILGRIM LANE ELEMENTARY,73,0.9589,0.0411,0,0,0.9452,0.0137,0.0411,0,0.9600,0,0.0411,0,0.9315,0.0274,0.0411,0,0.9452,0,0.0137,0.0411,0,95 and above
OWATONNA,WASHINGTON EL.,73,0.9452,0.0411,0.0137,0,0.9726,0.0137,0.0137,0,0.9600,0.0274,0.0137,0,0.9726,0.0274,0,0,0.9452,0.0274,0.0137,0.0137,0,95 and above
SIBLEY EAST,SIBLEY EAST-GAYLORD EL.,73,0.9452,0.0411,0.0137,0,0.9589,0.0274,0.0137,0,0.9600,0.0274,0.0137,0,0.9863,0.0137,0,0,0.9452,0.0411,0,0.0137,0,95 and above
BLOOMINGTON,INDIAN MOUNDS EL.,49,0.9796,0,0.0204,0,0.9592,0,0.0408,0,0.9600,0,0.0408,0,0.9592,0,0.0408,0,0.9592,0,0,0.0408,0,95 and above
LAKEVIEW,LAKEVIEW PUBLIC SCHOOLS,49,0.9592,0.0408,0,0,0.9388,0.0612,0,0,0.9600,0.0408,0,0,0.9796,0.0204,0,0,0.9184,0.0816,0,0,0,95 and above
INTERNATIONAL FALLS,FALLS ELEMENTARY,74,0.9324,0.0541,0.0135,0,0.9595,0.027,0.0135,0,0.9600,0.0135,0.027,0,0.9865,0,0.0135,0,0.9459,0.0135,0,0.027,0.0135,95 and above
ALBANY,ALBANY EL.,99,0.9596,0,0.0404,0,0.9596,0,0.0404,0,0.9600,0,0.0404,0,0.9596,0,0.0404,0,0.9596,0,0,0.0404,0,95 and above
BATTLE LAKE,BATTLE LAKE EL.,25,0.96,0,0.04,0,0.92,0.04,0.04,0,0.9600,0,0.04,0,0.96,0,0.04,0,0.96,0,0,0.04,0,95 and above
GRAND RAPIDS,ST JOSEPH,25,0.96,0,0.04,0,0.96,0,0.04,0,0.9600,0,0.04,0,0.96,0,0.04,0,0.92,0,0,0.08,0,95 and above
MARSHALL COUNTY CENTRAL SCHOOLS,VIKING ELEMENTARY,25,0.96,0,0.04,0,0.96,0,0.04,0,0.9600,0,0.04,0,0.96,0.04,0,0,0.96,0,0,0.04,0,95 and above
HERMANTOWN,HERMANTOWN EL.,150,0.96,0,0.04,0,0.96,0,0.04,0,0.9600,0,0.04,0,0.98,0,0.02,0,0.9667,0,0.0067,0.0267,0,95 and above
ANOKA-HENNEPIN,MADISON EL.,75,0.9467,0.0267,0.0267,0,0.9467,0.0267,0.0267,0,0.9600,0.0267,0.0133,0,0.96,0.0133,0.0267,0,0.9467,0.0267,0,0.0267,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,SHANNON PARK EL.,102,0.9706,0,0.0294,0,0.9706,0,0.0294,0,0.9600,0,0.0392,0,0.9706,0.0098,0.0196,0,0.951,0,0.0098,0.0392,0,95 and above
ROCHESTER,GIBBS ELEMENTARY SCHOOL,153,0.9608,0.0196,0.0196,0,0.9608,0.0196,0.0196,0,0.9600,0.0131,0.0196,0.0065,0.9935,0,0.0065,0,0.9608,0.0131,0,0.0196,0.0065,95 and above
FARIBAULT,ROOSEVELT EL.,77,0.9481,0.026,0.026,0,0.961,0.013,0.026,0,0.9600,0.013,0.026,0,0.974,0,0.026,0,0.961,0.013,0,0.026,0,95 and above
MORRIS AREA PUBLIC SCHOOLS,MORRIS AREA ELEMENTARY,77,0.9481,0.026,0.026,0,0.961,0.013,0.026,0,0.9600,0.013,0.026,0,0.961,0,0.039,0,0.9351,0.026,0.013,0.026,0,95 and above
ST. MICHAEL-ALBERTVILLE,ALBERTVILLE PRIMARY EL.,412,0.9612,0.0024,0.034,0.0024,0.9587,0.0024,0.0364,0.0024,0.9600,0.0073,0.0291,0.0024,0.9563,0.0073,0.034,0.0024,0.9442,0.0049,0,0.0437,0.0073,95 and above
ALEXANDRIA,CARLOS EL.,26,0.9615,0,0.0385,0,0.9615,0,0.0385,0,0.9600,0,0.0385,0,0.9615,0,0.0385,0,0.9615,0,0,0.0385,0,95 and above
MABEL-CANTON,MABEL-CANTON,26,0.9615,0,0.0385,0,0.9615,0,0.0385,0,0.9600,0,0.0385,0,1,0,0,0,0.9615,0,0,0.0385,0,95 and above
SPRING GROVE,SPRING GROVE PUBLIC SCHOOLS,26,0.9615,0,0.0385,0,0.9615,0,0.0385,0,0.9600,0,0.0385,0,0.9615,0,0.0385,0,0.9615,0,0,0.0385,0,95 and above
RUSH CITY,C.E. JACOBSON EL.,52,0.9808,0,0.0192,0,0.9808,0,0.0192,0,0.9600,0.0192,0.0192,0,0.9808,0,0.0192,0,0.9615,0.0192,0,0.0192,0,95 and above
WOODBURY LEADERSHIP ACADEMY,WOODBURY LEADERSHIP ACADEMY,52,0.9231,0.0769,0,0,0.9423,0.0577,0,0,0.9600,0.0385,0,0,0.9808,0.0192,0,0,0.9423,0.0577,0,0,0,95 and above
ORONO,SCHUMANN EL.,183,0.9672,0.0328,0,0,0.9727,0.0273,0,0,0.9600,0.0383,0,0,0.9781,0.0219,0,0,0.9727,0.0273,0,0,0,95 and above
MOUNDS VIEW,PIKE LAKE KINDERGARTEN CENTER,523,0.9598,0.0153,0.0249,0,0.9637,0.0134,0.0229,0,0.9600,0.0153,0.0229,0,0.9598,0.0115,0.0287,0,0.9541,0.0134,0.0019,0.0268,0.0038,95 and above
NEW LONDON-SPICER,PRAIRIE WOODS EL.,105,0.9619,0,0.0381,0,0.9619,0,0.0381,0,0.9600,0,0.0381,0,0.9619,0,0.0381,0,0.9524,0,0.0095,0.0381,0,95 and above
PRIOR LAKE-SAVAGE AREA SCHOOLS,EDGEWOOD,79,0.9747,0,0.0253,0,0.962,0,0.038,0,0.9600,0.0127,0.0253,0,0.9494,0,0.0506,0,0.9114,0.0253,0,0.0633,0,95 and above
ST. PAUL,BATTLE CREEK EL.,79,0.9494,0.0253,0.0253,0,0.962,0.0127,0.0253,0,0.9600,0.0127,0.0253,0,0.962,0.0253,0.0127,0,0.9494,0.0253,0,0.0253,0,95 and above
OSSEO,WOODLAND ELEMENTARY SCHOOL,132,0.9621,0.0076,0.0303,0,0.9697,0,0.0303,0,0.9600,0.0076,0.0303,0,0.9773,0,0.0227,0,0.9545,0.0076,0.0076,0.0303,0,95 and above
STEWARTVILLE,BONNER EL.,159,0.9623,0,0.0377,0,0.9623,0,0.0377,0,0.9600,0,0.0377,0,0.9623,0,0.0377,0,0.9623,0,0,0.0377,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,GREENLEAF EL.,133,0.9549,0.0301,0.015,0,0.9699,0.015,0.015,0,0.9600,0.0226,0.015,0,0.9774,0.015,0.0075,0,0.9624,0.015,0,0.0226,0,95 and above
ROBBINSDALE,MEADOW LAKE EL.,80,0.9375,0.0375,0.025,0,0.975,0,0.025,0,0.9600,0.0125,0.025,0,0.9875,0,0.0125,0,0.9625,0.0125,0,0.025,0,95 and above
OWATONNA,LINCOLN EL.,80,0.975,0.0125,0.0125,0,0.975,0,0.025,0,0.9600,0.0125,0.0125,0.0125,0.9875,0,0.0125,0,0.95,0.0125,0.0125,0.025,0,95 and above
MAPLE RIVER,MAPLE RIVER EAST EL.,27,0.963,0,0.037,0,0.963,0,0.037,0,0.9600,0,0.037,0,0.963,0,0.037,0,0.963,0,0,0.037,0,95 and above
BRAHAM,BRAHAM EL.,54,0.963,0,0.037,0,0.963,0,0.037,0,0.9600,0,0.037,0,0.963,0,0.037,0,0.963,0,0,0.037,0,95 and above
LITTLE FALLS,LINDBERGH EL.,81,0.963,0,0.037,0,0.963,0,0.037,0,0.9600,0,0.037,0,0.963,0,0.037,0,0.963,0,0,0.037,0,95 and above
ROCHESTER,RIVERSIDE CENTRAL,81,0.963,0,0.037,0,0.9753,0,0.0247,0,0.9600,0,0.037,0,1,0,0,0,0.963,0,0,0.037,0,95 and above
